datetime,open,high,low,close,volume
2024-11-29 03:00:00,1.0537,1.0618,1.0446,1.0491,10459352.9
2024-11-29 04:00:00,1.049,1.0557,1.0413,1.0447,9317849.3
2024-11-29 05:00:00,1.0445,1.0481,1.0357,1.038,8630974.8
2024-11-29 06:00:00,1.038,1.0604,1.0365,1.0595,14887346.3
2024-11-29 07:00:00,1.0595,1.0782,1.045,1.0455,26774323.4
2024-11-29 08:00:00,1.0456,1.0598,1.0435,1.0558,11287241.2
2024-11-29 09:00:00,1.0559,1.0686,1.0481,1.0541,10608493.7
2024-11-29 10:00:00,1.0543,1.087,1.0533,1.0736,21889055.2
2024-11-29 11:00:00,1.0736,1.0757,1.0583,1.0644,17775675.4
2024-11-29 12:00:00,1.0643,1.0688,1.0561,1.0643,11007835.5
2024-11-29 13:00:00,1.0642,1.0656,1.0539,1.0616,12367512.6
2024-11-29 14:00:00,1.0617,1.0793,1.0585,1.0793,13351701.0
2024-11-29 15:00:00,1.0793,1.0996,1.0653,1.0752,34607999.1
2024-11-29 16:00:00,1.0753,1.0825,1.05,1.0552,20270951.5
2024-11-29 17:00:00,1.0551,1.0563,1.0434,1.046,15693943.8
2024-11-29 18:00:00,1.046,1.0502,1.0405,1.0451,11207162.8
2024-11-29 19:00:00,1.0451,1.0533,1.0378,1.0509,11239932.8
2024-11-29 20:00:00,1.051,1.0626,1.0433,1.0459,12660278.7
2024-11-29 21:00:00,1.046,1.0581,1.0437,1.0532,10317877.5
2024-11-29 22:00:00,1.0532,1.0593,1.0512,1.0571,7652014.0
2024-11-29 23:00:00,1.0571,1.0859,1.0568,1.0755,15038061.3
2024-11-30 00:00:00,1.0754,1.0883,1.0498,1.0582,22427376.6
2024-11-30 01:00:00,1.0582,1.0886,1.0505,1.0711,14363890.1
2024-11-30 02:00:00,1.0709,1.0748,1.0545,1.0636,8922228.6
2024-11-30 03:00:00,1.0634,1.0714,1.055,1.0695,8267493.8
2024-11-30 04:00:00,1.0697,1.0702,1.06,1.0629,7447440.4
2024-11-30 05:00:00,1.0629,1.0896,1.0614,1.0783,18905596.1
2024-11-30 06:00:00,1.0783,1.1214,1.0761,1.0983,41601405.2
2024-11-30 07:00:00,1.0986,1.1455,1.0939,1.1297,41676991.0
2024-11-30 08:00:00,1.1297,1.1498,1.1142,1.1177,37245167.9
2024-11-30 09:00:00,1.1177,1.1205,1.1005,1.106,23667981.9
2024-11-30 10:00:00,1.106,1.1065,1.0781,1.0834,21602962.1
2024-11-30 11:00:00,1.0835,1.0957,1.0797,1.095,14180050.6
2024-11-30 12:00:00,1.095,1.0959,1.0703,1.0807,16197226.0
2024-11-30 13:00:00,1.0806,1.0842,1.0672,1.0749,11257331.0
2024-11-30 14:00:00,1.0748,1.09,1.0735,1.079,11933943.0
2024-11-30 15:00:00,1.0791,1.095,1.0747,1.0922,9538489.9
2024-11-30 16:00:00,1.0921,1.0954,1.0781,1.0881,7625980.4
2024-11-30 17:00:00,1.0882,1.0925,1.0801,1.0885,5808857.3
2024-11-30 18:00:00,1.0886,1.0925,1.0803,1.0857,5950508.1
2024-11-30 19:00:00,1.0856,1.0892,1.0803,1.0858,4922363.1
2024-11-30 20:00:00,1.0857,1.092,1.0836,1.0891,6145861.4
2024-11-30 21:00:00,1.0891,1.097,1.0879,1.0908,8784388.0
2024-11-30 22:00:00,1.0909,1.0952,1.072,1.0768,14684970.1
2024-11-30 23:00:00,1.0768,1.0832,1.0735,1.079,6401796.6
2024-12-01 00:00:00,1.079,1.0853,1.0586,1.0616,13424356.1
2024-12-01 01:00:00,1.0616,1.0695,1.0476,1.0607,17214196.0
2024-12-01 02:00:00,1.0606,1.0624,1.0375,1.0395,15820893.4
2024-12-01 03:00:00,1.0395,1.0553,1.0395,1.051,7043436.7
2024-12-01 04:00:00,1.0512,1.0548,1.0439,1.0546,6187976.4
2024-12-01 05:00:00,1.0545,1.0567,1.0439,1.044,7307538.8
2024-12-01 06:00:00,1.044,1.056,1.0434,1.0528,5605540.6
2024-12-01 07:00:00,1.0528,1.0604,1.0515,1.0561,6036564.9
2024-12-01 08:00:00,1.0562,1.0739,1.0554,1.0721,14240471.4
2024-12-01 09:00:00,1.0721,1.0778,1.066,1.0695,8916188.5
2024-12-01 10:00:00,1.0693,1.0725,1.0604,1.0696,8192596.3
2024-12-01 11:00:00,1.0695,1.0729,1.0657,1.0715,5609208.4
2024-12-01 12:00:00,1.0715,1.0737,1.0569,1.0599,7507789.2
2024-12-01 13:00:00,1.0599,1.0715,1.0578,1.066,6048271.1
2024-12-01 14:00:00,1.066,1.0696,1.061,1.0667,6976681.0
2024-12-01 15:00:00,1.0667,1.0747,1.0607,1.0735,9923595.8
2024-12-01 16:00:00,1.0733,1.0757,1.0633,1.0641,9431819.4
2024-12-01 17:00:00,1.064,1.0754,1.0557,1.0714,7121045.9
2024-12-01 18:00:00,1.0714,1.0736,1.0662,1.0676,4724671.2
2024-12-01 19:00:00,1.0676,1.0984,1.0652,1.0939,25611137.3
2024-12-01 20:00:00,1.0939,1.1169,1.0741,1.1165,38589849.8
2024-12-01 21:00:00,1.1166,1.1629,1.1069,1.1345,74979981.4
2024-12-01 22:00:00,1.1345,1.1467,1.1106,1.1256,32895174.8
2024-12-01 23:00:00,1.1256,1.1633,1.1234,1.1496,33444701.4
2024-12-02 00:00:00,1.1497,1.1734,1.1278,1.1481,47272676.7
2024-12-02 01:00:00,1.148,1.1911,1.1451,1.1741,47665129.9
2024-12-02 02:00:00,1.1741,1.1784,1.139,1.161,25266825.6
2024-12-02 03:00:00,1.1607,1.185,1.1255,1.1394,34251328.1
2024-12-02 04:00:00,1.1393,1.1517,1.116,1.1404,35549568.9
2024-12-02 05:00:00,1.1403,1.1684,1.1359,1.1526,19464237.6
2024-12-02 06:00:00,1.1526,1.159,1.121,1.1533,23485280.8
2024-12-02 07:00:00,1.1532,1.1598,1.1277,1.1412,23699695.9
2024-12-02 08:00:00,1.1411,1.1577,1.0759,1.083,57434754.4
2024-12-02 09:00:00,1.0827,1.1065,1.0753,1.0998,25654204.6
2024-12-02 10:00:00,1.0997,1.1001,1.0595,1.0617,24094362.3
2024-12-02 11:00:00,1.0618,1.0821,1.0567,1.0727,19275960.8
2024-12-02 12:00:00,1.073,1.1028,1.068,1.0786,20712533.4
2024-12-02 13:00:00,1.0786,1.1106,1.0756,1.0999,22885722.1
2024-12-02 14:00:00,1.0999,1.1509,1.0904,1.133,36066117.9
2024-12-02 15:00:00,1.1331,1.2259,1.1291,1.2061,125115485.3
2024-12-02 16:00:00,1.206,1.2424,1.1794,1.2123,97241745.8
2024-12-02 17:00:00,1.2127,1.2248,1.1554,1.165,53564401.0
2024-12-02 18:00:00,1.1651,1.2034,1.164,1.1957,26407398.6
2024-12-02 19:00:00,1.1956,1.2229,1.1753,1.2187,24115848.6
2024-12-02 20:00:00,1.2186,1.2339,1.1959,1.1997,31370617.9
2024-12-02 21:00:00,1.1996,1.2026,1.175,1.1938,18233242.6
2024-12-02 22:00:00,1.1937,1.1964,1.175,1.1918,12085770.9
2024-12-02 23:00:00,1.1917,1.2091,1.1885,1.2022,16038844.7
2024-12-03 00:00:00,1.2022,1.2232,1.1833,1.2171,25950154.6
2024-12-03 01:00:00,1.217,1.3081,1.2145,1.2921,101795377.8
2024-12-03 02:00:00,1.2921,1.2946,1.2625,1.2699,31469483.3
2024-12-03 03:00:00,1.27,1.3264,1.2627,1.298,44828483.2
2024-12-03 04:00:00,1.298,1.305,1.2745,1.2827,23859685.9
2024-12-03 05:00:00,1.2827,1.3078,1.2752,1.2964,20519603.4
2024-12-03 06:00:00,1.2964,1.3124,1.265,1.271,33209912.5
2024-12-03 07:00:00,1.2709,1.3055,1.2524,1.2687,48585802.8
2024-12-03 08:00:00,1.2687,1.2928,1.257,1.2918,20031173.1
2024-12-03 09:00:00,1.2917,1.2936,1.2654,1.2667,23053594.7
2024-12-03 10:00:00,1.2666,1.2792,1.23,1.2371,28098392.0
2024-12-03 11:00:00,1.2372,1.2867,1.2352,1.2843,28897130.1
2024-12-03 12:00:00,1.2842,1.2946,1.251,1.2651,27519685.3
2024-12-03 13:00:00,1.2652,1.2678,1.1609,1.1897,63754128.8
2024-12-03 14:00:00,1.1897,1.2193,1.1401,1.1995,86525757.1
2024-12-03 15:00:00,1.1997,1.2096,1.1768,1.1974,36387732.9
2024-12-03 16:00:00,1.1974,1.2257,1.1838,1.1877,36041974.2
2024-12-03 17:00:00,1.1876,1.2058,1.1767,1.2013,18474457.7
2024-12-03 18:00:00,1.2014,1.2099,1.1969,1.1993,12470136.0
2024-12-03 19:00:00,1.1992,1.1994,1.1671,1.189,17110954.0
2024-12-03 20:00:00,1.189,1.2092,1.1831,1.2036,12635962.6
2024-12-03 21:00:00,1.2035,1.2346,1.2005,1.2099,24809995.1
2024-12-03 22:00:00,1.2099,1.224,1.1929,1.2224,14897109.8
2024-12-03 23:00:00,1.2225,1.2239,1.1841,1.1914,21224694.3
2024-12-04 00:00:00,1.1915,1.2136,1.1788,1.1865,24414840.6
2024-12-04 01:00:00,1.1866,1.2162,1.1796,1.2084,15895813.5
2024-12-04 02:00:00,1.2083,1.2088,1.1844,1.1958,11300090.5
2024-12-04 03:00:00,1.1957,1.2202,1.1954,1.2091,12600443.3
2024-12-04 04:00:00,1.209,1.2175,1.2086,1.2163,7773397.7
2024-12-04 05:00:00,1.2164,1.2405,1.2121,1.2385,14929691.8
2024-12-04 06:00:00,1.2385,1.2386,1.2208,1.2296,10687797.7
2024-12-04 07:00:00,1.2296,1.236,1.2234,1.2288,9811136.8
2024-12-04 08:00:00,1.2289,1.2375,1.221,1.2327,12591734.9
2024-12-04 09:00:00,1.2327,1.2378,1.2163,1.2204,11556479.6
2024-12-04 10:00:00,1.2205,1.2362,1.2172,1.2237,11992399.7
2024-12-04 11:00:00,1.2235,1.2417,1.2205,1.2237,11542359.5
2024-12-04 12:00:00,1.2236,1.2284,1.1942,1.2046,20049770.0
2024-12-04 13:00:00,1.2046,1.2146,1.191,1.2016,14840335.5
2024-12-04 14:00:00,1.2016,1.218,1.1845,1.1935,21131437.6
2024-12-04 15:00:00,1.1934,1.2079,1.1838,1.1905,19990689.7
2024-12-04 16:00:00,1.1905,1.1937,1.1403,1.1465,41196105.1
2024-12-04 17:00:00,1.1466,1.1691,1.142,1.1672,20313890.4
2024-12-04 18:00:00,1.1672,1.1819,1.1667,1.1746,16355373.7
2024-12-04 19:00:00,1.1744,1.1961,1.1725,1.1901,14937525.5
2024-12-04 20:00:00,1.1902,1.2099,1.1725,1.1911,20731698.8
2024-12-04 21:00:00,1.1911,1.2088,1.1817,1.1929,16835039.8
2024-12-04 22:00:00,1.1929,1.2047,1.1836,1.187,8190653.5
2024-12-04 23:00:00,1.187,1.1961,1.1634,1.1871,13682206.9
2024-12-05 00:00:00,1.1871,1.1893,1.1589,1.1619,17020832.5
2024-12-05 01:00:00,1.1619,1.1628,1.1138,1.1311,37320363.6
2024-12-05 02:00:00,1.1311,1.1877,1.1297,1.1793,24111096.6
2024-12-05 03:00:00,1.1794,1.2393,1.1712,1.1821,43810674.7
2024-12-05 04:00:00,1.182,1.2133,1.1728,1.2065,17479242.9
2024-12-05 05:00:00,1.2065,1.2118,1.182,1.1946,14248857.7
2024-12-05 06:00:00,1.1946,1.2037,1.1801,1.1889,10619891.9
2024-12-05 07:00:00,1.1889,1.208,1.1886,1.206,9910178.6
2024-12-05 08:00:00,1.2061,1.2375,1.2051,1.222,22682565.9
2024-12-05 09:00:00,1.2221,1.2255,1.2132,1.2167,9000714.4
2024-12-05 10:00:00,1.2168,1.2299,1.2126,1.2211,9031401.3
2024-12-05 11:00:00,1.2212,1.2321,1.2177,1.2237,9589206.0
2024-12-05 12:00:00,1.2237,1.2335,1.211,1.2175,10967572.2
2024-12-05 13:00:00,1.2174,1.2278,1.2068,1.2113,8864897.5
2024-12-05 14:00:00,1.2113,1.2255,1.1992,1.2042,14198723.0
2024-12-05 15:00:00,1.2043,1.213,1.18,1.2105,18784913.4
2024-12-05 16:00:00,1.2109,1.2445,1.2048,1.2316,22777737.3
2024-12-05 17:00:00,1.2316,1.2336,1.2141,1.228,9916352.8
2024-12-05 18:00:00,1.2281,1.2377,1.2166,1.2176,9719599.0
2024-12-05 19:00:00,1.2176,1.2219,1.1854,1.1888,12935421.4
2024-12-05 20:00:00,1.1888,1.1941,1.164,1.1832,26202013.7
2024-12-05 21:00:00,1.1832,1.1912,1.1737,1.1896,9027160.3
2024-12-05 22:00:00,1.1895,1.2037,1.1409,1.1806,26224254.6
2024-12-05 23:00:00,1.1807,1.1809,1.1498,1.1597,19242478.5
2024-12-06 00:00:00,1.1599,1.1804,1.1517,1.1791,16444946.8
2024-12-06 01:00:00,1.179,1.1886,1.1692,1.1802,15191995.8
2024-12-06 02:00:00,1.1803,1.1962,1.1727,1.187,10891455.4
2024-12-06 03:00:00,1.1871,1.1915,1.1767,1.1883,7668677.8
2024-12-06 04:00:00,1.1884,1.1949,1.1844,1.1915,6174734.5
2024-12-06 05:00:00,1.1915,1.198,1.1856,1.1888,5463527.2
2024-12-06 06:00:00,1.1889,1.2008,1.1847,1.1984,7774579.3
2024-12-06 07:00:00,1.1986,1.1989,1.1871,1.1886,5769880.4
2024-12-06 08:00:00,1.1885,1.1933,1.1741,1.1749,10530343.6
2024-12-06 09:00:00,1.1749,1.1758,1.1558,1.1612,15422537.2
2024-12-06 10:00:00,1.1611,1.164,1.1492,1.1616,17301238.2
2024-12-06 11:00:00,1.1616,1.165,1.1548,1.1618,6699791.0
2024-12-06 12:00:00,1.1617,1.1744,1.14,1.1418,14278490.5
2024-12-06 13:00:00,1.1419,1.1758,1.1336,1.1655,28739313.6
2024-12-06 14:00:00,1.1654,1.1815,1.1527,1.1807,14033179.4
2024-12-06 15:00:00,1.1807,1.2245,1.169,1.2059,37798217.4
2024-12-06 16:00:00,1.2059,1.2159,1.1965,1.2034,18794385.0
2024-12-06 17:00:00,1.2034,1.2222,1.2005,1.2107,12568454.0
2024-12-06 18:00:00,1.2107,1.2258,1.2094,1.2195,10768571.9
2024-12-06 19:00:00,1.2195,1.2304,1.2155,1.2243,10085679.8
2024-12-06 20:00:00,1.2244,1.2299,1.213,1.2193,9014226.2
2024-12-06 21:00:00,1.2193,1.2257,1.212,1.2127,7340501.5
2024-12-06 22:00:00,1.2127,1.2375,1.2102,1.2357,10913596.8
2024-12-06 23:00:00,1.2357,1.236,1.2157,1.2278,12119164.4
2024-12-07 00:00:00,1.2278,1.236,1.2197,1.2271,8573142.6
2024-12-07 01:00:00,1.2271,1.2369,1.2169,1.2217,9510955.0
2024-12-07 02:00:00,1.2214,1.2269,1.2126,1.2129,5956618.9
2024-12-07 03:00:00,1.2129,1.2164,1.1982,1.2024,8194183.7
2024-12-07 04:00:00,1.2024,1.216,1.1991,1.2122,5455088.7
2024-12-07 05:00:00,1.2122,1.2125,1.2007,1.2051,3517087.3
2024-12-07 06:00:00,1.205,1.2157,1.2026,1.2069,5180352.9
2024-12-07 07:00:00,1.207,1.2147,1.2001,1.2094,7252905.9
2024-12-07 08:00:00,1.2095,1.217,1.2045,1.205,6691702.9
2024-12-07 09:00:00,1.2051,1.2147,1.2002,1.202,6957606.9
2024-12-07 10:00:00,1.202,1.2062,1.1881,1.1958,9056377.7
2024-12-07 11:00:00,1.1959,1.2108,1.195,1.206,6418874.5
2024-12-07 12:00:00,1.206,1.2112,1.2027,1.2077,4193222.5
2024-12-07 13:00:00,1.2076,1.214,1.2032,1.2067,5390205.4
2024-12-07 14:00:00,1.2066,1.214,1.1976,1.2118,7158976.2
2024-12-07 15:00:00,1.2118,1.22,1.2074,1.2194,10653639.9
2024-12-07 16:00:00,1.2194,1.228,1.2035,1.2075,13902156.0
2024-12-07 17:00:00,1.2076,1.2085,1.194,1.1972,8313682.1
2024-12-07 18:00:00,1.1972,1.2133,1.1968,1.2127,5804456.5
2024-12-07 19:00:00,1.2127,1.2166,1.1995,1.2081,7837513.2
2024-12-07 20:00:00,1.2082,1.216,1.2078,1.2116,5941092.3
2024-12-07 21:00:00,1.2116,1.212,1.2017,1.2019,4252914.7
2024-12-07 22:00:00,1.2019,1.2068,1.2001,1.2006,3650076.8
2024-12-07 23:00:00,1.2006,1.2188,1.2003,1.2103,5554990.3
2024-12-08 00:00:00,1.2103,1.2168,1.2021,1.2137,4886447.0
2024-12-08 01:00:00,1.2137,1.224,1.2055,1.2078,8562970.4
2024-12-08 02:00:00,1.2078,1.2191,1.2016,1.2143,7361734.4
2024-12-08 03:00:00,1.2142,1.2224,1.2083,1.2084,5637033.7
2024-12-08 04:00:00,1.2084,1.2141,1.2003,1.2013,8078581.1
2024-12-08 05:00:00,1.2013,1.2036,1.1823,1.1859,25206574.5
2024-12-08 06:00:00,1.1859,1.1967,1.1797,1.1965,13268662.9
2024-12-08 07:00:00,1.1966,1.206,1.1947,1.2022,5424384.2
2024-12-08 08:00:00,1.2023,1.2044,1.1793,1.1794,11065214.8
2024-12-08 09:00:00,1.1794,1.1973,1.1723,1.1814,10474211.6
2024-12-08 10:00:00,1.1815,1.206,1.1815,1.2058,9473535.9
2024-12-08 11:00:00,1.2058,1.22,1.2026,1.2073,23979627.0
2024-12-08 12:00:00,1.2073,1.2091,1.1969,1.2075,7446351.0
2024-12-08 13:00:00,1.2074,1.2164,1.2039,1.2154,7672202.1
2024-12-08 14:00:00,1.2154,1.2157,1.186,1.189,13810238.8
2024-12-08 15:00:00,1.1892,1.1963,1.18,1.1875,20294908.4
2024-12-08 16:00:00,1.1876,1.1956,1.1813,1.1847,10806641.7
2024-12-08 17:00:00,1.1847,1.1933,1.1804,1.1924,8110472.9
2024-12-08 18:00:00,1.1924,1.1943,1.1794,1.1795,10492535.5
2024-12-08 19:00:00,1.1795,1.1849,1.1754,1.182,16089978.4
2024-12-08 20:00:00,1.1819,1.1831,1.1764,1.1779,9561849.1
2024-12-08 21:00:00,1.1779,1.1839,1.1744,1.1837,8621933.0
2024-12-08 22:00:00,1.1837,1.1925,1.1808,1.1915,4169089.5
2024-12-08 23:00:00,1.1915,1.1988,1.1873,1.1936,5152990.4
2024-12-09 00:00:00,1.1936,1.1936,1.1651,1.1733,14464634.3
2024-12-09 01:00:00,1.1732,1.1826,1.1658,1.1675,7530155.0
2024-12-09 02:00:00,1.1675,1.1737,1.16,1.1662,11581480.3
2024-12-09 03:00:00,1.1662,1.1715,1.1501,1.1636,10300762.6
2024-12-09 04:00:00,1.1635,1.1699,1.1541,1.1666,5394141.8
2024-12-09 05:00:00,1.1666,1.1789,1.1665,1.1762,5793754.7
2024-12-09 06:00:00,1.1763,1.1776,1.152,1.1542,6956302.6
2024-12-09 07:00:00,1.1542,1.1635,1.1393,1.1568,19447430.5
2024-12-09 08:00:00,1.1567,1.157,1.1185,1.1224,25955206.5
2024-12-09 09:00:00,1.1224,1.1358,1.1052,1.1213,27275014.4
2024-12-09 10:00:00,1.1213,1.1338,1.1201,1.1323,9840247.6
2024-12-09 11:00:00,1.1322,1.1324,1.0991,1.1034,22728657.5
2024-12-09 12:00:00,1.1034,1.1179,1.0935,1.1165,19873537.1
2024-12-09 13:00:00,1.1164,1.1405,1.1093,1.1373,15452607.4
2024-12-09 14:00:00,1.1374,1.151,1.1237,1.1466,15222609.8
2024-12-09 15:00:00,1.1467,1.151,1.1094,1.1152,21770914.3
2024-12-09 16:00:00,1.1152,1.1319,1.1095,1.1221,8519169.4
2024-12-09 17:00:00,1.122,1.1333,1.1148,1.1152,6460395.6
2024-12-09 18:00:00,1.1152,1.127,1.1143,1.1158,6021628.8
2024-12-09 19:00:00,1.1159,1.1187,1.1056,1.107,8262264.3
2024-12-09 20:00:00,1.1069,1.1093,1.0327,1.0433,68538368.3
2024-12-09 21:00:00,1.0433,1.0455,0.91,0.9973,143685889.2
2024-12-09 22:00:00,0.9973,1.0174,0.92,1.0159,102332134.9
2024-12-09 23:00:00,1.016,1.017,0.9928,1.0034,35123628.1
2024-12-10 00:00:00,1.0035,1.0363,0.9768,1.025,42059958.2
2024-12-10 01:00:00,1.0249,1.031,1.0006,1.0242,21625805.1
2024-12-10 02:00:00,1.0242,1.0243,0.9808,0.9816,22587854.6
2024-12-10 03:00:00,0.9816,0.9938,0.9438,0.9913,47041806.8
2024-12-10 04:00:00,0.9914,1.0089,0.9646,1.0068,29616557.6
2024-12-10 05:00:00,1.0068,1.0165,0.9963,1.0075,18220122.1
2024-12-10 06:00:00,1.0074,1.0233,0.9993,1.0127,20779915.3
2024-12-10 07:00:00,1.0127,1.0171,1.0025,1.0152,13438122.9
2024-12-10 08:00:00,1.0151,1.0174,0.9979,1.0126,17387467.5
2024-12-10 09:00:00,1.0127,1.0251,1.0072,1.0165,16858258.1
2024-12-10 10:00:00,1.0164,1.0378,1.016,1.0278,18798076.1
2024-12-10 11:00:00,1.0277,1.0279,1.0125,1.0188,12298445.9
2024-12-10 12:00:00,1.0189,1.0224,0.9698,0.9763,27225700.3
2024-12-10 13:00:00,0.9762,1.004,0.9743,0.9956,18152860.3
2024-12-10 14:00:00,0.9957,1.0228,0.993,1.0098,22538829.3
2024-12-10 15:00:00,1.0097,1.0154,0.9473,0.9487,49042245.1
2024-12-10 16:00:00,0.9488,0.9729,0.9262,0.9695,57765277.8
2024-12-10 17:00:00,0.9694,0.9704,0.9149,0.9149,33206012.4
2024-12-10 18:00:00,0.915,0.9558,0.91,0.9473,30646338.4
2024-12-10 19:00:00,0.9474,0.9675,0.946,0.9645,18581918.3
2024-12-10 20:00:00,0.9646,0.9869,0.9596,0.9844,22036002.2
2024-12-10 21:00:00,0.9844,1.0218,0.9837,1.0092,39241767.2
2024-12-10 22:00:00,1.0093,1.0188,0.9992,1.0143,13907254.5
2024-12-10 23:00:00,1.0143,1.0284,1.0131,1.0215,15816785.3
2024-12-11 00:00:00,1.0215,1.0247,0.9914,1.0006,16504255.2
2024-12-11 01:00:00,1.0005,1.0014,0.9718,0.9751,19243674.1
2024-12-11 02:00:00,0.9752,1.0149,0.9738,1.0097,12711521.5
2024-12-11 03:00:00,1.0094,1.019,1.008,1.0108,8357550.6
2024-12-11 04:00:00,1.011,1.0176,1.0065,1.0156,7038266.5
2024-12-11 05:00:00,1.0157,1.0197,1.0038,1.0123,7158210.7
2024-12-11 06:00:00,1.0122,1.0174,1.008,1.0106,6451463.8
2024-12-11 07:00:00,1.0106,1.0151,0.994,0.9953,10715497.3
2024-12-11 08:00:00,0.9955,1.0267,0.995,1.0193,13327303.8
2024-12-11 09:00:00,1.0194,1.021,1.0084,1.0173,10670725.3
2024-12-11 10:00:00,1.0171,1.0243,1.0126,1.0228,8581926.7
2024-12-11 11:00:00,1.0227,1.0335,1.0187,1.0237,10388438.6
2024-12-11 12:00:00,1.0237,1.0779,1.0234,1.0649,43373662.6
2024-12-11 13:00:00,1.065,1.0961,1.0622,1.0829,42642879.5
2024-12-11 14:00:00,1.0828,1.0929,1.0718,1.0885,20510215.6
2024-12-11 15:00:00,1.0886,1.115,1.0831,1.0945,40863712.7
2024-12-11 16:00:00,1.0945,1.1018,1.0752,1.0832,23599921.8
2024-12-11 17:00:00,1.0832,1.0885,1.0711,1.0731,15096790.1
2024-12-11 18:00:00,1.0731,1.0825,1.0698,1.0781,14297942.9
2024-12-11 19:00:00,1.0781,1.0831,1.0764,1.0813,6086755.1
2024-12-11 20:00:00,1.0814,1.0896,1.0795,1.0815,8497985.1
2024-12-11 21:00:00,1.0815,1.0862,1.0764,1.0858,4557255.5
2024-12-11 22:00:00,1.0857,1.0953,1.0852,1.0909,5001314.3
2024-12-11 23:00:00,1.0908,1.0979,1.086,1.0868,6273107.0
2024-12-12 00:00:00,1.0869,1.0889,1.0728,1.079,4920935.1
2024-12-12 01:00:00,1.0791,1.0913,1.0746,1.0804,5223759.9
2024-12-12 02:00:00,1.0804,1.1194,1.0799,1.1183,13362793.0
2024-12-12 03:00:00,1.1184,1.1394,1.1109,1.1309,24732846.0
2024-12-12 04:00:00,1.1309,1.1584,1.1288,1.1446,26717071.4
2024-12-12 05:00:00,1.1447,1.179,1.1386,1.1719,26087149.4
2024-12-12 06:00:00,1.1719,1.1819,1.1517,1.1645,19158784.7
2024-12-12 07:00:00,1.1645,1.1704,1.1556,1.1575,11645109.1
2024-12-12 08:00:00,1.1576,1.1789,1.1576,1.1658,14226315.6
2024-12-12 09:00:00,1.1658,1.174,1.1519,1.1557,8526938.5
2024-12-12 10:00:00,1.1558,1.1572,1.1405,1.146,13414146.0
2024-12-12 11:00:00,1.146,1.1474,1.1308,1.1405,14590312.6
2024-12-12 12:00:00,1.1404,1.1554,1.1371,1.1531,9684743.7
2024-12-12 13:00:00,1.1531,1.1604,1.1263,1.1356,25693287.5
2024-12-12 14:00:00,1.1355,1.1459,1.1271,1.1438,13573135.2
2024-12-12 15:00:00,1.1436,1.1463,1.119,1.1381,16823541.0
2024-12-12 16:00:00,1.1384,1.1533,1.1314,1.1402,11575955.5
2024-12-12 17:00:00,1.1401,1.1492,1.1349,1.1464,5387989.1
2024-12-12 18:00:00,1.1463,1.155,1.1391,1.1469,8216120.0
2024-12-12 19:00:00,1.1468,1.1546,1.105,1.108,30804239.3
2024-12-12 20:00:00,1.108,1.1336,1.1073,1.1313,12948409.8
2024-12-12 21:00:00,1.1314,1.1379,1.1212,1.1264,6292767.6
2024-12-12 22:00:00,1.1265,1.1271,1.1057,1.1162,9269391.4
2024-12-12 23:00:00,1.1163,1.1267,1.1144,1.1231,5140089.2
2024-12-13 00:00:00,1.1231,1.1308,1.1163,1.1177,5558077.1
2024-12-13 01:00:00,1.1177,1.1181,1.0917,1.1036,12783190.4
2024-12-13 02:00:00,1.1037,1.1213,1.1021,1.1111,7147418.0
2024-12-13 03:00:00,1.111,1.1156,1.1063,1.1076,3639506.8
2024-12-13 04:00:00,1.1075,1.1101,1.0933,1.1006,5634527.0
2024-12-13 05:00:00,1.1007,1.1073,1.0964,1.0995,3780537.5
2024-12-13 06:00:00,1.0996,1.1051,1.0855,1.0856,6782019.3
2024-12-13 07:00:00,1.0856,1.0941,1.0774,1.0886,11342323.6
2024-12-13 08:00:00,1.0886,1.0988,1.085,1.0957,5273695.1
2024-12-13 09:00:00,1.0957,1.0985,1.0846,1.091,4704020.9
2024-12-13 10:00:00,1.0911,1.101,1.081,1.1004,5305966.7
2024-12-13 11:00:00,1.1005,1.108,1.0945,1.0947,7553077.2
2024-12-13 12:00:00,1.0947,1.116,1.0947,1.1106,9960279.2
2024-12-13 13:00:00,1.1107,1.1124,1.0972,1.106,5285843.5
2024-12-13 14:00:00,1.106,1.1182,1.1028,1.1174,10245988.2
2024-12-13 15:00:00,1.1174,1.13,1.0822,1.0842,21192741.7
2024-12-13 16:00:00,1.0842,1.1124,1.0807,1.1,18239241.4
2024-12-13 17:00:00,1.1,1.1104,1.0956,1.1041,7504566.1
2024-12-13 18:00:00,1.104,1.1048,1.0932,1.0955,5636521.6
2024-12-13 19:00:00,1.0956,1.1055,1.0946,1.1035,3649944.9
2024-12-13 20:00:00,1.1035,1.1192,1.102,1.118,5437168.3
2024-12-13 21:00:00,1.1181,1.1209,1.109,1.1095,5850198.3
2024-12-13 22:00:00,1.1097,1.1107,1.1001,1.107,3915468.9
2024-12-13 23:00:00,1.1071,1.1224,1.1049,1.1213,3873846.0
2024-12-14 00:00:00,1.1213,1.1258,1.117,1.1256,2442644.6
